ID;Fecha_ Pedido;Cod_Tienda;id_producto;Qtde;Precio_Unitario
AX2156;03-07-2023;A1500109;1001;25;160,99
AX2622;21-09-2023;A1500108;1005;51;999
AX1762;30-05-2023;A1500108;1005;43;999
AX2184;09-07-2023;A1500109;1005;23;999
AX2561;11-09-2023;A1500109;1003;35;499,19
AX2292;28-07-2023;A1500109;1008;16;119,3
AX2912;06-11-2023;A1500111;1008;19;119,3
AX1959;17-06-2023;A1500111;1003;48;499,19
AX1960;17-06-2023;A1500111;1007;36;630,99
AX2034;22-06-2023;A1500109;1007;11;630,99
AX504;13-02-2023;A1500109;1008;17;119,3
AX1412;02-05-2023;A1500109;1008;17;119,3
AX2308;31-07-2023;A1500108;1006;102;159
AX3396;29-01-2023;A3100104;1005;37;999
AX4572;14-08-2023;A3100104;1006;38;159
AX3148;11-12-2023;A1500109;1008;12;119,3
AX1099;07-04-2023;A1500111;1002;33;320,19
AX357;01-02-2023;A1500109;1002;12;320,19
AX4458;27-07-2023;A1500107;1005;48;999
AX4794;21-09-2023;A5200050;1001;44;160,99
AX4947;15-10-2023;A3100104;1003;37;499,19
AX297;28-01-2023;A1500108;1005;39;999
AX2629;23-09-2023;A1500111;1007;29;630,99
AX3188;17-12-2023;A1500108;1004;51;210
AX5002;24-10-2023;A3100104;1001;28;160,99
AX06;01-01-2023;A1500111;1003;38;499,19
AX2294;28-07-2023;A1500108;1005;23;999
AX4886;05-10-2023;A5200100;1008;25;119,3
AX4806;23-09-2023;A5200100;1002;50;320,19
AX1014;30-03-2023;A1500109;1002;19;320,19
AX455;08-02-2023;A1500109;1004;47;210
AX1125;08-04-2023;A1500109;1003;39;499,19
AX732;06-03-2023;A1500108;1003;45;499,19
AX2487;31-08-2023;A1500108;1005;34;999
AX2789;17-10-2023;A1500109;1005;22;999
AX837;16-03-2023;A1500111;1003;46;499,19
AX1993;19-06-2023;A1500108;1001;24;160,99
AX4995;23-10-2023;A5200050;1001;38;160,99
AX698;03-03-2023;A1500108;1008;31;119,3
AX3116;09-12-2023;A1500109;1007;24;630,99
AX1229;17-04-2023;A1500111;1002;17;320,19
AX2760;13-10-2023;A1500109;1002;15;320,19
AX2193;11-07-2023;A1500111;1008;21;119,3
AX4158;07-06-2023;A3100104;1008;29;119,3
AX3478;11-02-2023;A5200100;1002;50;320,19
AX3274;08-01-2023;A1500107;1006;78;159
AX2250;21-07-2023;A1500111;1008;32;119,3
AX1048;02-04-2023;A1500108;1003;49;499,19
AX4679;02-09-2023;A3100104;1006;30;159
AX1137;09-04-2023;A1500108;1003;42;499,19
AX1180;13-04-2023;A1500108;1003;50;499,19
AX2563;11-09-2023;A1500108;1004;51;210
AX254;25-01-2023;A1500108;1008;36;119,3
AX2299;29-07-2023;A1500111;1004;52;210
AX2344;06-08-2023;A1500109;1008;46;119,3
AX1857;06-06-2023;A1500111;1001;35;160,99
AX1935;13-06-2023;A1500109;1005;23;999
AX4964;19-10-2023;A5200100;1006;47;159
AX4710;06-09-2023;A3100104;1005;17;999
AX1929;13-06-2023;A1500111;1004;80;210
AX2039;23-06-2023;A1500109;1007;22;630,99
AX1664;23-05-2023;A1500108;1005;44;999
AX5157;18-11-2023;A3100104;1006;27;159
AX1342;27-04-2023;A1500109;1002;17;320,19
AX344;31-01-2023;A1500109;1007;12;630,99
AX4928;12-10-2023;A1500107;1004;56;210
AX146;15-01-2023;A1500111;1003;43;499,19
AX518;14-02-2023;A1500111;1007;17;630,99
AX4613;20-08-2023;A3100104;1006;25;159
AX229;23-01-2023;A1500109;1007;22;630,99
AX4527;07-08-2023;A3100104;1003;40;499,19
AX3324;17-01-2023;A1500107;1005;72;999
AX2524;05-09-2023;A1500108;1004;102;210
AX15;03-01-2023;A1500108;1003;69;499,19
AX3911;24-04-2023;A3100104;1003;41;499,19
AX4394;16-07-2023;A3100104;1003;28;499,19
AX2675;30-09-2023;A1500109;1008;16;119,3
AX4205;15-06-2023;A5200100;1007;29;630,99
AX3786;03-04-2023;A1500107;1006;64;159
AX225;22-01-2023;A1500109;1007;12;630,99
AX4305;03-07-2023;A5200100;1003;37;499,19
AX3419;31-01-2023;A5200050;1003;39;499,19
AX585;20-02-2023;A1500108;1006;93;159
AX543;17-02-2023;A1500109;1008;14;119,3
AX4668;29-08-2023;A3100104;1002;15;320,19
AX3614;05-03-2023;A3100104;1004;33;210
AX4018;15-05-2023;A1500107;1004;96;210
AX2596;18-09-2023;A1500111;1003;40;499,19
AX2523;05-09-2023;A1500108;1008;38;119,3
AX3410;30-01-2023;A5200100;1007;16;630,99
AX3962;04-05-2023;A3100104;1008;19;119,3
AX2275;25-07-2023;A1500111;1001;46;160,99
AX5029;28-10-2023;A3100104;1008;24;119,3
AX1210;16-04-2023;A1500109;1001;26;160,99
AX2112;29-06-2023;A1500111;1003;47;499,19
AX495;12-02-2023;A1500111;1005;25;999
AX3474;09-02-2023;A1500107;1004;42;210
AX5074;05-11-2023;A3100104;1003;23;499,19
AX4329;06-07-2023;A5200100;1001;49;160,99
AX4598;17-08-2023;A5200050;1003;40;499,19
AX1799;03-06-2023;A1500111;1002;20;320,19
AX4057;18-05-2023;A5200100;1002;30;320,19
AX155;16-01-2023;A1500109;1008;16;119,3
AX2693;02-10-2023;A1500111;1007;17;630,99
AX1050;02-04-2023;A1500108;1002;16;320,19
AX245;24-01-2023;A1500109;1005;24;999
AX5136;14-11-2023;A1500107;1003;44;499,19
AX2705;05-10-2023;A1500109;1002;21;320,19
AX1969;17-06-2023;A1500109;1007;13;630,99
AX535;17-02-2023;A1500111;1004;50;210
AX689;03-03-2023;A1500108;1001;44;160,99
AX3049;25-11-2023;A1500111;1001;27;160,99
AX4494;02-08-2023;A3100104;1001;34;160,99
AX3627;07-03-2023;A3100104;1005;30;999
AX2602;18-09-2023;A1500109;1005;26;999
AX564;19-02-2023;A1500111;1002;50;320,19
AX3130;10-12-2023;A1500108;1008;34;119,3
AX1958;17-06-2023;A1500108;1003;49;499,19
AX5193;25-11-2023;A5200100;1007;16;630,99
AX1116;07-04-2023;A1500111;1005;39;999
AX1919;12-06-2023;A1500111;1004;46;210
AX5096;08-11-2023;A5200100;1001;25;160,99
AX845;16-03-2023;A1500108;1002;32;320,19
AX4026;16-05-2023;A3100104;1007;35;630,99
AX4559;12-08-2023;A5200100;1005;32;999
AX5025;26-10-2023;A1500107;1007;76;630,99
AX3915;24-04-2023;A5200100;1008;33;119,3
AX1252;20-04-2023;A1500108;1007;24;630,99
AX51;07-01-2023;A1500108;1003;114;499,19
AX4128;01-06-2023;A1500107;1002;96;320,19
AX362;01-02-2023;A1500111;1008;43;119,3
AX1537;13-05-2023;A1500111;1003;72;499,19
AX5372;26-12-2023;A5200100;1003;16;499,19
AX1329;25-04-2023;A1500111;1002;22;320,19
AX1238;18-04-2023;A1500111;1005;40;999
AX2252;21-07-2023;A1500111;1005;45;999
AX647;26-02-2023;A1500111;1001;56;160,99
AX5105;09-11-2023;A5200100;1006;29;159
AX1169;13-04-2023;A1500109;1002;18;320,19
AX3248;30-12-2023;A1500111;1008;33;119,3
AX1253;20-04-2023;A1500111;1003;48;499,19
AX2440;21-08-2023;A1500108;1005;24;999
AX113;11-01-2023;A1500111;1001;29;160,99
AX1503;09-05-2023;A1500111;1003;102;499,19
AX3097;04-12-2023;A1500108;1002;25;320,19
AX3588;28-02-2023;A3100104;1006;52;159
AX3397;29-01-2023;A3100104;1008;25;119,3
AX1576;15-05-2023;A1500108;1008;42;119,3
AX1605;18-05-2023;A1500111;1002;26;320,19
AX852;16-03-2023;A1500111;1002;22;320,19
AX4383;15-07-2023;A3100104;1004;28;210
AX2626;23-09-2023;A1500111;1004;45;210
AX3312;15-01-2023;A1500107;1001;84;160,99
AX4713;06-09-2023;A1500107;1008;76;119,3
AX4180;11-06-2023;A3100104;1001;34;160,99
AX2609;19-09-2023;A1500108;1005;46;999
AX2410;17-08-2023;A1500111;1005;70;999
AX2780;15-10-2023;A1500108;1001;81;160,99
AX838;16-03-2023;A1500108;1001;36;160,99
AX4203;14-06-2023;A1500107;1002;32;320,19
AX3133;10-12-2023;A1500111;1001;70;160,99
AX191;18-01-2023;A1500108;1001;51;160,99
AX3598;01-03-2023;A3100104;1002;49;320,19
AX5067;04-11-2023;A5200050;1006;46;159
AX346;31-01-2023;A1500108;1001;120;160,99
AX1928;13-06-2023;A1500111;1002;23;320,19
AX3575;27-02-2023;A5200100;1007;32;630,99
AX464;10-02-2023;A1500108;1003;57;499,19
AX4695;03-09-2023;A5200100;1001;15;160,99
AX913;21-03-2023;A1500111;1003;45;499,19
AX3673;14-03-2023;A5200100;1008;29;119,3
AX5143;15-11-2023;A1500107;1001;34;160,99
AX533;17-02-2023;A1500108;1002;18;320,19
AX696;03-03-2023;A1500111;1002;23;320,19
AX347;31-01-2023;A1500109;1004;51;210
AX1374;30-04-2023;A1500109;1008;17;119,3
AX2209;15-07-2023;A1500111;1001;47;160,99
AX4400;17-07-2023;A3100104;1006;35;159
AX4827;27-09-2023;A1500107;1004;43;210
AX4382;15-07-2023;A5200050;1006;34;159
AX4653;27-08-2023;A3100104;1006;42;159
AX1173;13-04-2023;A1500109;1001;40;160,99
AX1356;28-04-2023;A1500108;1001;87;160,99
AX158;16-01-2023;A1500111;1008;38;119,3
AX3484;11-02-2023;A3100104;1008;42;119,3
AX5241;03-12-2023;A3100104;1001;15;160,99
AX1922;13-06-2023;A1500111;1001;38;160,99
AX4532;07-08-2023;A3100104;1002;30;320,19
AX718;05-03-2023;A1500108;1006;150;159
AX547;18-02-2023;A1500108;1008;19;119,3
AX4810;24-09-2023;A5200100;1006;49;159
AX972;26-03-2023;A1500111;1008;42;119,3
AX4953;16-10-2023;A3100104;1005;48;999
AX1572;15-05-2023;A1500111;1002;17;320,19
AX3450;05-02-2023;A3100104;1003;47;499,19
AX740;07-03-2023;A1500109;1007;10;630,99
AX3070;01-12-2023;A1500111;1002;16;320,19
AX175;17-01-2023;A1500109;1002;20;320,19
AX1773;01-06-2023;A1500111;1001;40;160,99
AX4549;10-08-2023;A1500107;1007;92;630,99
AX489;12-02-2023;A1500109;1005;27;999
AX2868;29-10-2023;A1500109;1008;15;119,3
AX2208;15-07-2023;A1500109;1005;22;999
AX819;13-03-2023;A1500111;1003;48;499,19
AX1288;23-04-2023;A1500108;1005;25;999
AX1183;14-04-2023;A1500109;1002;23;320,19
AX4432;23-07-2023;A3100104;1003;26;499,19
AX322;30-01-2023;A1500109;1007;21;630,99
AX1054;02-04-2023;A1500109;1002;14;320,19
AX3037;24-11-2023;A1500108;1002;41;320,19
AX1609;18-05-2023;A1500111;1005;46;999
AX1690;25-05-2023;A1500111;1003;84;499,19
AX3316;16-01-2023;A3100104;1003;43;499,19
AX3825;09-04-2023;A1500107;1004;88;210
AX388;04-02-2023;A1500111;1002;27;320,19
AX3337;19-01-2023;A3100104;1001;44;160,99
AX4076;23-05-2023;A5200100;1004;26;210
AX2914;06-11-2023;A1500111;1008;19;119,3
AX2726;07-10-2023;A1500111;1001;39;160,99
AX138;15-01-2023;A1500111;1005;46;999
AX3635;07-03-2023;A5200100;1006;45;159
AX902;19-03-2023;A1500108;1005;43;999
AX218;22-01-2023;A1500111;1002;19;320,19
AX4134;03-06-2023;A3100104;1006;39;159
AX2624;23-09-2023;A1500111;1003;70;499,19
AX5011;25-10-2023;A3100104;1005;50;999
AX5078;06-11-2023;A5200100;1002;19;320,19
AX4659;28-08-2023;A5200100;1008;17;119,3
AX3442;04-02-2023;A3100104;1005;39;999
AX1233;17-04-2023;A1500109;1007;8;630,99
AX4798;21-09-2023;A5200100;1007;38;630,99
AX3799;05-04-2023;A3100104;1007;40;630,99
AX5194;25-11-2023;A3100104;1001;24;160,99
AX2107;29-06-2023;A1500111;1008;22;119,3
AX571;19-02-2023;A1500108;1005;46;999
AX5165;19-11-2023;A5200100;1006;49;159
AX4373;13-07-2023;A1500107;1004;96;210
AX4772;18-09-2023;A1500107;1006;30;159
AX4416;19-07-2023;A1500107;1006;52;159
AX3267;07-01-2023;A5200050;1002;47;320,19
AX4106;29-05-2023;A3100104;1004;38;210
AX4102;29-05-2023;A3100104;1003;28;499,19
AX5008;25-10-2023;A1500107;1008;37;119,3
AX4917;11-10-2023;A5200100;1007;31;630,99
AX5339;19-12-2023;A5200100;1008;28;119,3
AX1896;10-06-2023;A1500109;1002;15;320,19
AX242;24-01-2023;A1500109;1007;19;630,99
AX1522;12-05-2023;A1500111;1002;24;320,19
AX4250;24-06-2023;A5200050;1002;32;320,19
AX551;18-02-2023;A1500111;1008;45;119,3
AX3574;26-02-2023;A5200100;1005;30;999
AX2904;05-11-2023;A1500111;1001;51;160,99
AX4101;28-05-2023;A1500107;1008;60;119,3
AX3532;21-02-2023;A1500107;1008;58;119,3
AX296;28-01-2023;A1500111;1008;46;119,3
AX481;11-02-2023;A1500109;1002;15;320,19
AX3602;02-03-2023;A5200100;1004;30;210
AX690;03-03-2023;A1500111;1002;41;320,19
AX202;20-01-2023;A1500111;1001;45;160,99
AX2061;24-06-2023;A1500109;1002;24;320,19
AX1212;16-04-2023;A1500109;1003;42;499,19
AX5094;07-11-2023;A5200100;1005;29;999
AX3777;02-04-2023;A3100104;1001;32;160,99
AX5127;12-11-2023;A5200100;1001;34;160,99
AX1239;18-04-2023;A1500109;1008;34;119,3
AX4317;04-07-2023;A1500107;1003;76;499,19
AX1768;30-05-2023;A1500108;1004;54;210
AX5133;13-11-2023;A3100104;1001;44;160,99
AX2052;24-06-2023;A1500111;1001;52;160,99
AX928;23-03-2023;A1500108;1008;21;119,3
AX1199;15-04-2023;A1500108;1005;50;999
AX1299;23-04-2023;A1500108;1002;38;320,19
AX998;28-03-2023;A1500109;1002;16;320,19
AX3487;12-02-2023;A3100104;1006;50;159
AX3462;06-02-2023;A5200100;1006;22;159
AX4073;23-05-2023;A3100104;1006;37;159
AX1197;15-04-2023;A1500108;1004;99;210
AX2119;29-06-2023;A1500111;1008;24;119,3
AX787;11-03-2023;A1500111;1002;46;320,19
AX602;21-02-2023;A1500109;1002;15;320,19
AX2468;27-08-2023;A1500108;1003;117;499,19
AX4712;06-09-2023;A1500107;1004;84;210
AX1455;06-05-2023;A1500109;1008;17;119,3
AX792;11-03-2023;A1500109;1002;20;320,19
AX2161;03-07-2023;A1500109;1007;17;630,99
AX4602;19-08-2023;A5200100;1002;24;320,19
AX5358;23-12-2023;A5200100;1001;15;160,99
AX383;04-02-2023;A1500108;1001;32;160,99
AX4478;31-07-2023;A3100104;1001;52;160,99
AX2606;18-09-2023;A1500108;1001;36;160,99
AX3143;11-12-2023;A1500108;1005;31;999
AX3137;10-12-2023;A1500108;1001;35;160,99
AX1519;11-05-2023;A1500111;1004;84;210
AX1680;25-05-2023;A1500109;1002;14;320,19
AX377;03-02-2023;A1500111;1008;18;119,3
AX3561;25-02-2023;A1500107;1005;40;999
AX3220;23-12-2023;A1500108;1008;15;119,3
AX3297;12-01-2023;A3100104;1001;38;160,99
AX4449;26-07-2023;A3100104;1005;41;999
AX1539;13-05-2023;A1500108;1008;40;119,3
AX4468;30-07-2023;A5200050;1008;28;119,3
AX4445;25-07-2023;A1500107;1007;92;630,99
AX2599;18-09-2023;A1500111;1001;80;160,99
AX3053;26-11-2023;A1500111;1008;47;119,3
AX1793;03-06-2023;A1500109;1007;9;630,99
AX4905;09-10-2023;A5200100;1008;39;119,3
AX3840;11-04-2023;A1500107;1005;42;999
AX4082;24-05-2023;A5200050;1002;35;320,19
AX4872;03-10-2023;A1500107;1005;34;999
AX2896;03-11-2023;A1500109;1007;10;630,99
AX1900;10-06-2023;A1500111;1008;32;119,3
AX4182;11-06-2023;A3100104;1002;31;320,19
AX3779;02-04-2023;A5200100;1006;27;159
AX3781;02-04-2023;A1500107;1005;44;999
AX2366;08-08-2023;A1500111;1001;42;160,99
AX179;17-01-2023;A1500109;1002;20;320,19
AX3496;14-02-2023;A3100104;1003;45;499,19
AX3430;01-02-2023;A3100104;1004;36;210
AX2011;20-06-2023;A1500111;1001;32;160,99
AX2556;11-09-2023;A1500109;1008;17;119,3
AX1029;01-04-2023;A1500108;1002;15;320,19
AX4275;27-06-2023;A3100104;1003;17;499,19
AX2388;14-08-2023;A1500111;1005;27;999
AX5362;24-12-2023;A5200100;1002;28;320,19
AX1296;23-04-2023;A1500109;1007;9;630,99
AX4949;16-10-2023;A5200100;1003;46;499,19
AX427;07-02-2023;A1500109;1007;22;630,99
AX4647;26-08-2023;A1500107;1002;36;320,19
AX659;28-02-2023;A1500109;1008;18;119,3
AX53;07-01-2023;A1500111;1004;72;210
AX1674;23-05-2023;A1500108;1005;26;999
AX5246;03-12-2023;A3100104;1003;37;499,19
AX4324;05-07-2023;A1500107;1002;92;320,19
AX2883;31-10-2023;A1500111;1002;22;320,19
AX281;27-01-2023;A1500108;1002;24;320,19
AX1170;13-04-2023;A1500108;1008;27;119,3
AX3060;27-11-2023;A1500109;1007;33;630,99
AX1082;04-04-2023;A1500108;1005;69;999
AX2255;21-07-2023;A1500111;1008;29;119,3
AX128;14-01-2023;A1500108;1008;37;119,3
AX3907;23-04-2023;A1500107;1005;52;999
AX3404;29-01-2023;A5200050;1003;27;499,19
AX4021;15-05-2023;A5200100;1003;42;499,19
AX2058;24-06-2023;A1500108;1008;32;119,3
AX1413;02-05-2023;A1500111;1001;43;160,99
AX3975;07-05-2023;A3100104;1004;29;210
AX4585;16-08-2023;A1500107;1002;56;320,19
AX4617;20-08-2023;A5200100;1002;37;320,19
AX3835;11-04-2023;A3100104;1006;34;159
AX1891;10-06-2023;A1500109;1007;23;630,99
AX804;12-03-2023;A1500111;1004;92;210
AX4381;15-07-2023;A5200100;1004;47;210
AX3134;10-12-2023;A1500111;1002;36;320,19
AX3349;22-01-2023;A5200100;1007;30;630,99
AX3923;26-04-2023;A5200050;1006;32;159
AX3729;23-03-2023;A1500107;1002;94;320,19
AX3473;09-02-2023;A3100104;1002;50;320,19
AX1995;19-06-2023;A1500111;1003;64;499,19
AX4472;30-07-2023;A3100104;1002;29;320,19
AX5051;31-10-2023;A3100104;1007;38;630,99
AX3409;30-01-2023;A5200100;1003;36;499,19
AX4244;22-06-2023;A5200100;1008;38;119,3
AX5291;10-12-2023;A3100104;1003;43;499,19
AX2269;23-07-2023;A1500111;1002;15;320,19
AX3511;18-02-2023;A5200050;1002;25;320,19
AX3091;04-12-2023;A1500108;1001;47;160,99
AX3560;25-02-2023;A5200100;1008;35;119,3
AX4278;27-06-2023;A3100104;1003;51;499,19
AX4220;17-06-2023;A3100104;1008;51;119,3
AX2751;12-10-2023;A1500108;1008;75;119,3
AX752;09-03-2023;A1500109;1002;22;320,19
AX2397;15-08-2023;A1500111;1005;42;999
AX3225;24-12-2023;A1500111;1002;35;320,19
AX3666;13-03-2023;A1500107;1001;192;160,99
AX2942;11-11-2023;A1500109;1002;22;320,19
AX3726;23-03-2023;A3100104;1005;20;999
AX2553;10-09-2023;A1500111;1003;78;499,19
AX1975;18-06-2023;A1500109;1007;39;630,99
AX2881;30-10-2023;A1500108;1008;38;119,3
AX2157;03-07-2023;A1500111;1004;68;210
AX56;08-01-2023;A1500108;1001;42;160,99
AX4783;19-09-2023;A5200100;1004;46;210
AX4755;14-09-2023;A3100104;1006;46;159
AX860;17-03-2023;A1500111;1002;48;320,19
AX5019;26-10-2023;A1500107;1006;48;159
AX310;29-01-2023;A1500111;1005;45;999
AX4737;11-09-2023;A3100104;1001;15;160,99
AX4084;24-05-2023;A5200050;1004;29;210
AX3553;23-02-2023;A1500107;1002;74;320,19
AX178;17-01-2023;A1500111;1001;86;160,99
AX356;01-02-2023;A1500108;1006;144;159
AX2529;07-09-2023;A1500111;1002;21;320,19
AX4359;11-07-2023;A1500107;1004;128;210
AX2662;28-09-2023;A1500111;1001;35;160,99
AX4217;17-06-2023;A3100104;1006;31;159
AX400;05-02-2023;A1500108;1002;40;320,19
AX3738;26-03-2023;A3100104;1003;22;499,19
AX2533;07-09-2023;A1500111;1008;31;119,3
AX2981;17-11-2023;A1500109;1007;17;630,99
AX5384;28-12-2023;A5200100;1008;18;119,3
AX782;10-03-2023;A1500111;1005;34;999
AX4270;27-06-2023;A3100104;1006;20;159
AX1578;15-05-2023;A1500108;1003;52;499,19
AX1373;29-04-2023;A1500111;1002;16;320,19
AX38;06-01-2023;A1500108;1002;29;320,19
AX4951;16-10-2023;A1500107;1005;34;999
AX2266;23-07-2023;A1500108;1006;141;159
AX4546;09-08-2023;A5200050;1004;48;210
AX141;15-01-2023;A1500111;1003;52;499,19
AX4482;01-08-2023;A1500107;1002;44;320,19
AX4271;27-06-2023;A1500107;1006;68;159
AX187;17-01-2023;A1500111;1001;43;160,99
AX1530;12-05-2023;A1500108;1008;21;119,3
AX3679;15-03-2023;A3100104;1008;34;119,3
AX2495;01-09-2023;A1500108;1002;19;320,19
AX5380;27-12-2023;A3100104;1006;43;159
AX4582;15-08-2023;A3100104;1007;39;630,99
AX3342;21-01-2023;A1500107;1002;52;320,19
AX2619;21-09-2023;A1500108;1003;153;499,19
AX3040;24-11-2023;A1500111;1005;38;999
AX4104;29-05-2023;A1500107;1005;68;999
AX2727;07-10-2023;A1500111;1001;39;160,99
AX4198;13-06-2023;A5200100;1006;46;159
AX5326;16-12-2023;A3100104;1006;43;159
AX554;18-02-2023;A1500111;1004;64;210
AX4111;30-05-2023;A3100104;1005;37;999
AX3956;03-05-2023;A3100104;1006;40;159
AX3308;15-01-2023;A3100104;1004;48;210
AX4967;19-10-2023;A5200100;1005;52;999
AX964;25-03-2023;A1500111;1002;20;320,19
AX2909;05-11-2023;A1500109;1002;26;320,19
AX416;06-02-2023;A1500111;1002;38;320,19
AX3895;22-04-2023;A3100104;1006;48;159
AX3353;22-01-2023;A3100104;1003;37;499,19
AX694;03-03-2023;A1500109;1007;10;630,99
AX4439;24-07-2023;A1500107;1008;152;119,3
AX1108;07-04-2023;A1500111;1008;52;119,3
AX4346;09-07-2023;A3100104;1008;38;119,3
AX5164;19-11-2023;A5200100;1004;31;210
AX491;12-02-2023;A1500108;1005;33;999
AX3155;12-12-2023;A1500111;1002;35;320,19
AX508;13-02-2023;A1500111;1001;48;160,99
AX4622;21-08-2023;A5200100;1008;47;119,3
AX4792;21-09-2023;A5200100;1003;30;499,19
AX463;10-02-2023;A1500108;1005;60;999
AX4032;16-05-2023;A3100104;1007;47;630,99
AX5355;23-12-2023;A3100104;1003;27;499,19
AX2240;20-07-2023;A1500111;1008;48;119,3
AX3010;20-11-2023;A1500108;1003;75;499,19
AX1902;10-06-2023;A1500108;1002;44;320,19
AX2025;22-06-2023;A1500111;1008;20;119,3
AX2959;14-11-2023;A1500109;1007;31;630,99
AX3470;08-02-2023;A3100104;1003;49;499,19
AX2773;15-10-2023;A1500109;1007;20;630,99
AX4361;11-07-2023;A3100104;1002;21;320,19
AX563;19-02-2023;A1500111;1007;47;630,99
AX5360;23-12-2023;A5200100;1008;35;119,3
AX4933;14-10-2023;A5200100;1004;31;210
AX1687;25-05-2023;A1500109;1007;22;630,99
AX3459;06-02-2023;A3100104;1006;50;159
AX1567;15-05-2023;A1500111;1008;45;119,3
AX4000;11-05-2023;A3100104;1006;38;159
AX154;16-01-2023;A1500108;1003;96;499,19
AX3313;16-01-2023;A1500107;1003;96;499,19
AX5113;11-11-2023;A3100104;1004;26;210
AX5399;31-12-2023;A5200100;1001;31;160,99
AX295;28-01-2023;A1500109;1008;28;119,3
AX1541;13-05-2023;A1500109;1001;36;160,99
AX2334;05-08-2023;A1500109;1007;8;630,99
AX1545;13-05-2023;A1500111;1002;48;320,19
AX496;12-02-2023;A1500111;1004;100;210
AX1226;17-04-2023;A1500111;1001;90;160,99
AX1916;12-06-2023;A1500111;1002;24;320,19
AX658;27-02-2023;A1500111;1008;16;119,3
AX2133;30-06-2023;A1500108;1008;21;119,3
AX478;11-02-2023;A1500108;1003;52;499,19
AX4677;31-08-2023;A1500107;1005;90;999
AX3710;21-03-2023;A5200050;1002;43;320,19
AX4330;06-07-2023;A1500107;1004;88;210
AX2891;03-11-2023;A1500111;1005;39;999
AX84;09-01-2023;A1500108;1002;21;320,19
AX2742;10-10-2023;A1500111;1003;50;499,19
AX4221;18-06-2023;A3100104;1003;49;499,19
AX643;26-02-2023;A1500108;1008;33;119,3
AX4541;09-08-2023;A5200100;1004;48;210
AX1569;15-05-2023;A1500109;1002;23;320,19
AX3023;21-11-2023;A1500111;1002;15;320,19
AX4277;27-06-2023;A3100104;1003;46;499,19
AX5093;07-11-2023;A1500107;1006;70;159
AX1337;27-04-2023;A1500108;1004;93;210
AX3982;07-05-2023;A5200050;1002;49;320,19
AX4785;19-09-2023;A3100104;1007;46;630,99
AX583;20-02-2023;A1500111;1001;48;160,99
AX85;09-01-2023;A1500109;1005;46;999
AX4504;03-08-2023;A3100104;1008;47;119,3
AX649;26-02-2023;A1500111;1007;48;630,99
AX4911;10-10-2023;A5200050;1001;48;160,99
AX4762;17-09-2023;A5200100;1003;52;499,19
AX4071;22-05-2023;A1500107;1008;70;119,3
AX4698;04-09-2023;A1500107;1008;160;119,3
AX4105;29-05-2023;A1500107;1006;92;159
AX4123;01-06-2023;A5200100;1003;40;499,19
AX3084;03-12-2023;A1500111;1002;30;320,19
AX4688;03-09-2023;A3100104;1008;48;119,3
AX2801;19-10-2023;A1500111;1002;26;320,19
AX3629;07-03-2023;A5200100;1001;24;160,99
AX4630;23-08-2023;A5200050;1004;31;210
AX345;31-01-2023;A1500108;1005;39;999
AX3720;22-03-2023;A3100104;1001;27;160,99
AX5330;17-12-2023;A1500107;1003;80;499,19
AX381;03-02-2023;A1500109;1007;18;630,99
AX4537;08-08-2023;A1500107;1005;84;999
AX3373;25-01-2023;A1500107;1004;38;210
AX2422;19-08-2023;A1500111;1005;47;999
AX1582;16-05-2023;A1500109;1007;17;630,99
AX5308;12-12-2023;A5200050;1006;35;159
AX442;08-02-2023;A1500109;1002;20;320,19
AX4347;09-07-2023;A3100104;1003;39;499,19
AX2482;29-08-2023;A1500108;1007;49;630,99
AX5278;09-12-2023;A5200100;1002;37;320,19
AX2781;15-10-2023;A1500111;1008;40;119,3
AX4929;12-10-2023;A3100104;1008;28;119,3
AX4706;05-09-2023;A1500107;1008;152;119,3
AX3425;31-01-2023;A3100104;1005;43;999
AX3617;05-03-2023;A3100104;1002;50;320,19
AX1470;07-05-2023;A1500111;1002;20;320,19
AX271;27-01-2023;A1500110;1008;34;119,3
AX4446;25-07-2023;A1500107;1004;68;210
AX5024;26-10-2023;A5200100;1008;46;119,3
AX3572;26-02-2023;A1500107;1001;64;160,99
AX5389;28-12-2023;A3100104;1002;49;320,19
AX2261;23-07-2023;A1500111;1001;43;160,99
AX3395;28-01-2023;A5200100;1008;48;119,3
AX3080;02-12-2023;A1500111;1005;45;999
AX3978;07-05-2023;A1500107;1008;36;119,3
AX3748;28-03-2023;A1500107;1004;86;210
AX2702;03-10-2023;A1500111;1003;80;499,19
AX1557;14-05-2023;A1500111;1008;34;119,3
AX3382;26-01-2023;A1500107;1003;136;499,19
AX5290;10-12-2023;A3100104;1004;34;210
AX1348;28-04-2023;A1500111;1001;44;160,99
AX3273;08-01-2023;A1500107;1003;112;499,19
AX364;01-02-2023;A1500108;1007;32;630,99
AX1731;28-05-2023;A1500108;1008;41;119,3
AX2966;16-11-2023;A1500111;1008;33;119,3
AX4390;16-07-2023;A1500107;1008;38;119,3
AX813;13-03-2023;A1500111;1004;92;210
AX5354;23-12-2023;A3100104;1003;40;499,19
AX110;11-01-2023;A1500109;1002;20;320,19
AX3191;18-12-2023;A1500108;1005;78;999
AX5267;06-12-2023;A1500107;1003;92;499,19
AX619;24-02-2023;A1500108;1001;81;160,99
